Count,City,lons,lats
28396,"Tokyo, JP",139.69171,35.6895
7219,"Osaka, JP",135.50218,34.693740000000005
7105,"San Jose, CA",-121.89496,37.33939
6901,"Kanagawa, JP",139.65,35.43333
5225,"Kawasaki, JP",139.71722,35.52056
4650,"Houston, T",-95.06327,31.41296
4631,"Santa Clara, CA",-121.95524,37.35411
4318,"Yokohama, JP",139.65,35.43333
4019,"Seoul, KR",126.9784,37.566
3953,"Austin, T",-97.7431,30.2672
3467,"Sunnyvale, CA",-122.03635,37.36883
3433,"Boise, ID",-116.20345,43.6135
3275,"San Diego, CA",-117.15726,32.71533
2908,"Armonk, NY",-73.71401999999998,41.12648
2782,"Palo Alto, CA",-122.14302,37.44188
2677,"Taipei, TW",121.53185,25.04776
2338,"Munich, DE",11.57549,48.13743
2242,"Kyoto, JP",135.75385,35.02107
2238,"Fremont, CA",-121.98857,37.54827
2170,"Saitama, JP",139.65657,35.90807
2048,"Hsinchu, TW",120.96861,24.80361
2005,"New York, NY",-74.00596999999998,40.71427
1786,"Rochester, NY",-77.61556,43.15478
1682,"Chicago, IL",-87.65005,41.85003
1675,"Stuttgart, DE",9.17702,48.78232
1647,"Wilmington, DE",-75.54659000000002,39.74595
1625,"Mountain View, CA",-122.08385,37.38605
1610,"Cupertino, CA",-122.03218,37.323
1592,"Irvine, CA",-117.82311,33.66946
1564,"San Francisco, CA",-122.41942,37.77493
1558,"Dallas, T",-96.6136,32.8479
1553,"Shizuoka, JP",138.38333,34.98333
1545,"Redmond, WA",-122.12151,47.67399
1518,"Paris, FR",2.3488,48.85341
1468,"Seattle, WA",-122.33207,47.60621
1403,"Portland, OR",-122.67621,45.52345
1373,"Kariya, JP",136.98333,34.98333
1329,"Eindhoven, NL",5.47778,51.44083
1324,"Nagoya, JP",136.90641000000002,35.181470000000004
1275,"Chiba, JP",140.11667,35.6
1239,"Kanagawa-ken, JP",139.65,35.43333
1239,"Singapore, SG",103.85007,1.28967
1220,"Cincinnati, OH",-84.45689,39.162
1172,"Milpitas, CA",-121.90662,37.42827
1135,"Hyogo, JP",135.183,34.6913
1127,"Los Angeles, CA",-118.24368,34.05223
1120,"Ibaraki, JP",140.45,36.35
1103,"Suwon, KR",127.00889,37.29111
1099,"Hsin-Chu, TW",120.96861,24.80361
